NU_INSCRICAO,NU_NOTA_MT
c5c4d066740c70017879a186e3df0b148edb1785,427.761092010422
93622845055ef268067ee6964763aff9683e8360,452.214897739548
5201a5f9e394334dc5fd4a496f8f50e6208d19e7,401.490116575573
7e760b93b2a189673c81aff7015aca45b4f50f3e,434.426909028408
e4e972daa04fa516a7faddc8f3a9051fa1a3ef73,439.275811766341
04013eb3b9f5e047e3c384cbc124d6be434890c1,420.505925921156
da0d4b43fd0c5896ab67944d72aa269aa842668e,591.508743181932
27b0ea08fbfdf0ab929e8910fb53de7f2d38e027,448.496965382108
bf751d79db8096cf876ac75002003bf2a7da2035,428.518079177364
726af52ecc5309864376cfbb79843e4d9bc67eb0,516.473181751255
ab662cdba1df0e1c825e0a4ee853ba1e1cbc93b7,509.827005863615
9cb5797ed8f7ede425ba307f769774b42460774c,463.291032646129
ac75c3f733f769455017ffdcf9b4ef75af3f853b,418.171055117829
8c408798149631973f52a14f363b604349f3425d,609.579319006477
b04c28955fd0f07bf69fc01d69aed8d166814b31,432.616233173438
8526e4bbbef79ed45f772a3cf3f872feca4b2c78,455.249691941635
fa2603e1077c05493a48a74c6365a8d938b9bb58,438.113581122489
0432abb93e94758393c78d674c53761c8e7547b2,427.274414019496
49b0b691c0182295bc83ac4cc9d50a64a5848c0d,534.834300619516
40e4c903604e672a031abf55a0e9d0be2499e19d,531.42918716007
954ace12d31d77ef4ea626ea92bdeb925fd6e5ae,578.864984116224
ae275ec587fa99cbc535a14b099e9a53418ad6f5,602.121292686694
a40bcb038126e8fcc18613587d349c451b17495e,628.305466575412
9b19bbaedd6ecaef988bef930c5793119b19dc00,432.118381928153
3d6a4ab1849805f82b0f394f9a4fa437f4b32ac3,417.875222555867
6be58e40bbd01a8ac4d505fbd0365dd83af28e95,497.024324853117
46ef075a91ce3096159d24ef137e502955a2e92a,444.610044675379
0fd2ebb2cba41467a2f1f064879e27c14671db11,470.496992641409
1a4a64788e42e62aebaf976e118e4312f271be20,546.716556925837
176bc8dd43cac4ba6a6d6a02ffdff69f551753ea,491.616477527524
6c508375be3ebcb0b6c52551760aebf3b08eeb9a,413.889448252131
d920d310fa85f5d607cddd3f366d1fb4901372da,461.374589563677
362d6b57494e38fdb9d8081c65fcf4c95e1d1bd7,503.852362725127
ba01e15e5a2f24d0dd9b724618655a329ad61213,475.804593106188
dbeac2f05498472ec708163898309999efef03f2,390.999291153779
f9e9ba7cde4ffc2fe5abfac27bd6d9cb5111ba88,543.403351788601
8b8e4fa6082f26f5676d2a45314fc89dcdad7076,473.461819949525
825b9a5eb0d8725082051b41e082aed01dc9be7e,379.788753999651
67d77c90ad21e26bfc94677547f6910b01dc1d32,416.642119767601
74271d115ce6ed32aa2aa834385200a606c62bce,373.860229994667
6efd349903f7b391b6f920cc76de7b507258a8c9,400.7341490288
c0934de7b64b1ea909ce77c97580606e18936874,596.934728401196
f81906feca10f1eeb5153e9f662a06040dc795c9,571.753671282155
18aa57fa1865b2c449bcd32f44cec2cfd4d3fb53,427.608038212619
2ad02e38865830766bb87531dcb154852364eb39,504.841885676543
f986cc713f62755c8e4e47a388f9775fe2f46b40,447.203284835683
143481c553f2f07d71a7b02d4364cf716eb213c3,510.294323164656
7c2c0ca131808098924fa3305efe67029c95e527,518.104508898414
862074b9b6dcb5e90476279725b9d0aa991f1e86,367.419875251574
cc57d8d2de26ada1e07617bd66f8fd3f61f8b1ba,451.769923324793
cd532929efcd6be773ba62fc83c631a77eb24e94,621.037200895788
64a70bc39c408304ecb8e572765315a3896ff833,487.715962744597
5573caf7f47589820461e64565f85c11bf9f122b,447.899659335447
3d53dc66f180761ba5e2d28a300c8ef057d9ea7c,590.723648377825
e7f989fad23aa525007003e7d1382ae56c9947f5,440.621955637083
44b8f6f734d554fec0da2e60da8d27868798c802,501.022078433136
34d6082a74330b3f5bc565fc573674afaa03f661,699.239039250248
d25c087f96c3997d6328b953d4a710d27ef5838a,452.484539076404
1fc2ba4ee56a9fbd8fe1aaebbd17687e789e56ba,478.720599391199
e447d3f2d58677fd267d7a03f501ef642a1d4e06,405.671563754439
fbe1950b1a096572f21ea11345473fefcba6c84c,445.558810219142
c2254381cb8e8019e54099ee35eeb5fe7216f9a0,461.603519960311
48bb95f95bf1597bd67366fb50610ada3df98863,449.577546650657
51ae593280f360e68b5400abcbb0d37f1ecade71,686.095667152254
6058199e6bda1e0af51a1186b65ff76d4fe4035c,533.848635585609
9ce7d4b53bf2eb3cad027dafeb62d9de6632a2c3,439.901159424424
31a4df5d818242efa0d50309c9bd5e503d3811fe,437.002177388667
89c71043264315c4e0eea0f8775363a12dc82061,417.259863549466
81d76646552b14b85adb5d258e5a135fd7ddb86a,471.301492842694
c4a3b96cff4393b06246604527f1a558ad8b66b3,563.973001615414
45eab0d008b4971810ca4b2d7b735916d9991a9a,638.479683996181
982fd0566d5924b506fe1477fda3513984c4c702,527.645423487088
071406b9fa1692facfb35f7a9ce5106eae4ef6d1,513.511561641532
4edfc1f4a0e7eb1d527d38c7bb3d3dddf6236042,426.318706395615
8cadd025151167286941b7d4f113e0335e046bbb,570.221820679787
6629196865947bb489338e3fa1c9f0e56614ee72,515.343605580638
b11e9bf8d068464d8d1ecef81cad5c24a3dd1d44,360.386077998055
bff7d200b32aa005540af908fb325a46ca9bb742,405.080241856152
5d42040f9935aff1dabc32c4f5a578148138e1af,389.589301153363
bd01964e27b0e530ca458b382b07493aeb48a2ef,451.611350949207
6588cdc7aef843b1775104bc38017bb3f808c7bc,444.958765121903
8f355ce069b6da0b9a1f6890136dc7d7e1b00c44,596.087127694488
1d705b7b461dfd626645d5df319ab733c1c1ca73,460.329953117028
106b58912414f794e754883865bf6e4cf68adfbc,461.437100416486
973c923e39db780e329a64c6049dc85d9be17978,414.677228236465
0f5367ce6b0a0245b9a7d75b6e2321a092f2596c,443.541137831037
7f9879b40a268318e2a969e73156aa9df7a48c13,538.245622745409
866d7784ed1380003929da44f965aef9339702f9,574.20820281114
1b360e9099f37b95fd6fcf5fbcae9040dd2ec08c,497.652625146839
f66562b958e6349449b87fea0a01fab214f6ec8b,370.047234410963
beefc7a89a2d9882e5983d80e356f8b7c23994f7,512.007601146161
82d7709a8445664e93038482fbfee478e8a40273,492.562548271623
e3929d32c498f8e45ae326017cf7c60308880d94,605.474293630534
9da35674034a0a1373298436fdfb2f1d840a6da2,447.596688408255
0c48aad5141a6d61b2669d5c06360ecb9e8cba72,406.392242273673
d426e04457c4fc8b4068a7da6805a7ab8e07224d,444.855192793128
f5c04dc290d6706af8214800e25be19129dc9f7b,437.532223676422
cd20ace0b8fb57cecb028764042f1c7851d39507,413.719312545511
eb5f0ef501357740c2ac626bf1ce233475aa47af,453.367129959106
383f9cdf1c3d46a2cd312345792cf74f15e4b746,549.429968328739
fe23ba819708fa369addcf9e6dcc7657cab3a96a,451.44309190612
ff9b660a4b5cec9244456ee346b17eaa0e891c5c,617.898512148611
b0e8139fa43e8c764878dcd69f3548d74353d838,483.312481282848
9284a89fdbdd88fe9877dad42e9984e7e2484e20,497.717970757225
f4c4cee74ce9ede036564ef9b80aba39c768e126,385.652095698565
b8fb9eb73a9f599896d49678bdab39e07479b2ba,414.625498934122
bee771ff249f080561ad1b67c3a0050a3ab89b32,493.573820814761
809ec35d37a181001a42e6340709505e78a2c577,437.505278921473
67da0b704f0c6cc6037509ab516aaaf58fd950b0,484.866589726356
53a43fbdde0c7189e80b0eb49689cc0c076a78a4,427.665446768815
60290f6053f0e9a625bc9d2f699ca507e8985292,408.26085009634
1ac7d9f17dad3ee282009fcb7fd7d2f01e2d37e7,478.472188590767
4dff8608a5941c894c2f71aae910da722b5b2b2d,434.066224526675
67833093fd0fde740199378acf55c33de750736f,467.359586544826
23c6b7ea47102c0ba28ac805a03304d515494ecd,511.421226918821
1cd22b8d1afa3cb766a863c1bd25c5f2e724fd17,432.882630851
68b155dada9a40aafaaa7714e063a432dd8275d6,397.270106268997
4b324a03dd0297c66f2f390ab58e6c3c3b6fae16,599.311881744128
04df4468d9913083f7984969a8b2892f210b4193,415.155279900995
cc2a0d12abf9b0917d668bec85e91fafddac7c45,550.064031239349
e9b1849607e9d8ab47b7fc39be369805313dda59,378.908389040668
95a22a438d6ae5aae37830d6a7fc74e75fc981af,480.701116795288
27584421ac81833fb4ccf564a6fcdd4ac2b698be,542.605870714522
e720fd525ae844a709b93fdb28f7914c48d8160d,529.880851003968
24fa503c4c1225e71a37fe92b354c626e099cbb6,609.545278570945
6af857c10637e8e60ee8723080d306cf45181a2f,603.657460176976
32901dff0d1bb61b99d0a34d55ef3c5c6b7bc30e,427.717389203778
ddb9f7681e4b80dfff9ee296444d1294f55dd13c,461.373493107968
3a9507cc35b592af5172dd8ebb28cc89827e3f68,432.248281217921
551f1885fa0f60bb05f612a39cafe53130ac961e,408.148613781322
cc3750ac71c85cc688659b3eb20dc112738eb623,636.593007749724
04239f2bf72cdc7e72a1c7a90711df6fc5f26da5,448.735338107257
9c87e30e40e82eba487a7fb0b594eb881db74389,384.556204610537
eb13a10d11465081642b5ae93ad1867dcd2d3b1e,423.63879645641
16f6526457cc7d849c2a9829efa0e021c78353f0,509.953400224317
74b0cbfbe74747c9780b564db3e624d3c19878a2,420.714783090688
fc67a6d22a9d1beadaf42cd714789d5749800b19,413.844865742022
d0c7acbad13d292e637f23633da232e29186e20c,470.645929321756
b921a4ac834cc1109c06e7c1de9439c0daf16e06,530.629034154003
e31ee5529458da77ca3239ca06f64465e737e454,435.608826270726
5c3b77931dd97f17e14c3bbf205173d36f09c6f0,451.597210221223
07b1e3e8c1f33a4b6095ba6b1d17a147082a388f,548.664614740543
05a25962f9f30d8544842ec3d79244e99d11017b,616.281587815601
458f801c533d802e3655e9bbced52ee22826f197,436.796056203419
03e6a7ed0af5b24ea57bb1bb6f37b17047637356,435.973356554176
293ffd1359a352518d31928214161b644128851e,541.016822605094
95068b8d72613d8b51b22243060dd50a498e4dbf,501.997581236212
ab27d902b2db2bcaf5392dbc510e7e2e361d0e0d,396.241617575296
bf222e2161bef0e4bbbdd1e6afd8850d926aeea4,466.001570765906
758e005c28f680380e79d7935f29ce42c3b49dfe,538.156641278056
e3fa80e14d38fffa4d278d65edd2c32b24019a9d,480.099680350852
52a23c1eb5ea201859a91a6cb70114032878f7da,386.151712510898
b9f5a1dead337185a7e8d1ed7b23e66bb1ef527a,581.915388209961
ec12ea01cda3dcf0c6271ea7140c656f4774264b,454.0675215745
14c81f8ccbbef0ae638bcdbea9f0f81cb92d3588,529.528583811349
131010225a14ea18fa1748a59efd6413fc0eb338,468.430100671497
a2b095e8fed2a3edb2a751b5e1e71336757e278d,410.82889641529
766e70bac5c7e88381749ba3f140e03132b0858e,420.756979590431
92f75ecf86b6e027c977162cc4297db8d280b2be,487.042943449224
a3af6be26868494212d438ddc80ba11e55d7261c,531.620988308241
defb13732108dd8d257e70b84e439d9020576209,509.196169857059
8120c2970d5087725caa5d3d87fcfb24155d181b,385.837004004991
b12028d5f6ded3e6efdc8a3ab0a397ea5b6973ce,550.565014774447
95ced045710caddbab17dd0552eed9f15d76b4b8,551.353097070922
17cafdecd37633480065ba97838ed940156e0a07,490.410232227914
5f553236d725160fdbff443604199b293f1f44ce,474.151996182077
869b7dfefe247dfa859db744c33c2678411dd945,519.343949837265
c910640a6e6c25b259dfcc4990f2899245e988ca,432.253406344272
c9210ff822feac437edffb18dda200a8f3ea1a59,500.599769327922
e18348afecf00cc3d88f3ba48351ce1843f220a0,466.143889799476
5954217e13179b6043acc782e102668a2612a8e4,460.248593013904
503bbd27536b36d78fcc9d01270dc1561b6b3c5e,426.836117695234
1988c28e027eaf2dadcb8d877e3b4aeae6f59a71,445.454589623349
1cc3c1c17bb9140df54ea70bc5af1fd7c6d8ab36,445.31896051685
a7275f430267de859f35ff4b68e4a276e5be7279,433.200841617009
b6a3a8134c6800d7c966237626e820f8e4a0ceb8,471.926448081953
f9c8ad4b150124d24c41211c5292ccc2c16e68e7,513.444116019701
812dad3abf68e537e7a5f58627c83daea4375233,460.006317824998
8b9fea02641babf2396079c6edfed9abb45117bf,461.462750710572
d8788a6c3e384b392b77f519451fed79c34453a2,648.065616899065
1e6d53083bfb60a532c211edc06a3b3122eaa340,433.747117324219
1db27ec90efad017f1e8e8998389d75f98149663,434.295968906102
ee22b8c134e9178600d57236685e0822b2034601,594.948058413569
b03c5ebab160571176fd665bad3b559d23d28f4d,578.089621197658
018c21da2ea1df6cc5d00ce480c48672c234ddb5,551.227840964657
5a71e57629eb2d9b1281fa0acf78fc410f82233a,407.620518886835
63add5acaf261ef36ff419c5cf3301d8b1a91b06,409.175044197484
5b7f5fb34de0f846635830319871e2bdd06857b1,483.76792241183
e074b29573906c0b39248900a4d73df3a44cb72f,453.794266728392
5a8b5ad4914609f0da01a68168f2dcaeb52a1d62,509.385805626162
6581d33040854c49896098641bd48cca28d0bfb1,435.779990453391
aa828fd73ad4d26bb04e4ec3ec3a705c67f546f3,551.79318170485
e5129f4e0fead85906b2b0ef48b253420c85060e,409.404048696565
64a758225c8fee36cfc6a33f8ce52435bee3f22b,544.899272531534
7866c1a752ede108330f59479ba22bbe27e24959,453.571719051473
e2d2423c2aa3c3191363bccba383a85740b6003a,468.038879947002
e26a4055e714830a051bbd4118cb4e10cfe613f9,447.544075100605
a2a35215a2bacc65b551efa3a17f34c5566ba27b,434.361958262151
9e53b4840e7a00693adbb1eb46654e76c8309a61,481.047207033975
4665254e0bacb0ecb8a006903b69fa80b51490d5,471.635313864412
166fb0fa70c428f172f3fcb85eddff4b3ca33545,544.810801332932
16ba4511e82380eebd8917142d36a7f2ca28afd9,399.633894672567
3e934aed492c97df7bdd037b918beb8dcd3e0cb3,424.800979009701
3783d0f562e9914300b98214cbf59c47df628116,428.355832087431
6259df3d2eb137841e632a56f2f7cca3e3ff4172,478.635927048697
89b4c8805837e713f9a730c673c222d2fe78bd69,403.492614026935
95c02dd69769edcba23a333a45ad4d70e6c0cfbd,596.709821268036
4a242ade5a0d370fdb4f53bfc60b00d5f5f1df5e,408.196629852334
c90b14063cc4b109019cacd40eba1359439a23a8,445.620756029198
49412082f17170a1b1a7a0f4811fc3f84cab68d7,420.590409763349
9f8d3b5c8003823b00814d8650478f4a4123310e,532.512055787958
973f904d79c6d3556de58dd6a26972c4d1f519ac,427.150121739976
f16b98a557d8b1b061c74d2f7fdc51e9a42adc00,504.708423323448
236ccca2305d258085cfccd31359d025e8c2ef03,469.583284798109
35c68cb7b68131dd4395dbaaceafc098adb26efe,493.923641371995
72c35c5e9265e22fc9cfacdd50a47adc2fdaa20c,444.765261695389
39f3b003b013995457d88d0f976e589375ea381c,575.48533094844
be2efc5d7aac68e406e259efd6a1383b0535d030,513.864258833054
05654f1872402567f29cb0dbd2b6a67ca962ba20,409.73706686808
01ef84ddbd815b848e2791e31d1e1fb530af0800,485.053583764673
0347f75702f7a58defa7830fd2160be814ee63d7,472.134910045125
e9f4a7e0f743c19594d064f493acc7da5705cb97,547.439528395649
cbc361742d9f5471b72c408c86a163a3a0babdde,447.083807645164
4028ff6efc6f00b3024a6e07394d97b5d05f52d4,430.026131627533
b935e46f14ef9cabe4855d768f80a882afc5bbf3,524.12769115014
dd89be9611dd1e70f883c325c3de4bfd4beddd54,601.127978608295
7a6f4434324d90047db1434d2218b125200749d1,564.747183323759
1fb16f5693c7c8d701c7d6a8b2d2bd497fb576ba,533.964491047503
5943b6debfe5b94ae0e6819377ce039b35aa8f5b,630.49022438396
53758d4e489f33ad1709258781c0db4fab9b5803,482.700213311624
4d1782421e1635415765058a400cbf70e2efc504,506.233293117185
8d827fe667c86686d1ad9f7ab6c62b30d3d916e1,481.997172134255
09985e3d85e82b3a084a6854d96f6eaaab8d8273,456.597789086198
52e6e0e10f90361c2ff44016e514330a60be586e,426.140137794134
4b9588a9197d26bb43f6bd71dd1a34b598a2c94d,497.530463227936
4496d0d42a729a789643e669e0f73b068777f1d7,447.983455582424
0e62088a0bd61cefe0756a63c5af7132651e9eea,436.681516825317
cd24a0c4131412a63327491a7f9a33d4d9c4bbb1,454.433424471815
d6d378efae0f7fc2dcbf94d111a57f9a1706c52f,432.224330002901
c16dc22c158d28ef77c69463309bd08d7c5b6736,418.06571395335
62f07fb05c1335d56823a296968f0052ef393852,547.82719096968
c921879f4f48c0cc5ba092b03e62973976c85a17,451.237684480521
f9503cf91610c5dee9a59c9e20c3b147db7b8f31,552.071111710739
fee103a972b59d0ccba0feb8675a40a245112360,416.962889331417
49aafbfd3dc45435f5e1755a2e0723967d683a6c,595.708258489925
a12474a6e8f7fa3b7f6a57749d57abf3b0334c01,577.717218983399
65b711ff6055c05fb83d01e46da49803d9dab58f,468.918458953773
a6edeceb9d45fdd9f131984206250b116b0b94db,597.756563055375
a3f03a18f80a199f5f7c28e963c139b55d1fdfc9,493.095637900207
0f73a216f0e2a2af8814d6faa530648df17cfe37,487.614526021276
eca7b9fb647b11d556338ead147b829adeaee4b5,390.320110646686
9d86872c99e4afc37f1c6b01357a3128f947cd87,514.484869247338
34e428fff9d5931c622b15ee18951f781dbc571b,432.670790387619
6b10ac235069fa3fa257149b095e113710721781,434.413076278394
6dd3df00297de5fc127deb03d1cb76ab9385d496,433.45889333926
f578deabf3afe98992b136729474b1ed461bd6a3,562.066360413568
e59a4f0a6af71a8e014026aa7c8dd9a473171aa7,643.879909529315
e1526ef25f838eeb588fa4f3df0cc514376901e0,495.538259318289
f2b7d6d8635b65fb4730a3860998148f83cbf92a,448.320975463005
05fb2b3c3cb1085375bf04a0c773f1de17a9a939,514.734582661442
9943ea95b914e7b37549437fb292ce9608f10d41,518.597217856097
7d93473c5e877b59586deaaf559da053dbc9a7bc,495.940982260927
e65ba317385a51e76379f53a718b43678d468a17,482.337503784332
cb8a7c0c876d287354b99b4480e0c5fe360583b7,445.417197523279
259303751b8f314105e5889e30e02c3c1a887c5a,546.446068459658
62121076b2a2fc75f121ebb3d01af8a0f7b791be,438.398395322407
c80f7b579f91b8d02382fe242062f2d75f271bb0,432.319984753923
901027c8d499d895e0022de833e1a05800e0dff9,469.637966579557
e63c018e3539baa1a5480a84bc7d83d5dd428c18,388.606793945875
07c8954960c4774f911f34fc6ed6ecc80c418b3a,601.025020538302
addaffc4a499dbafbd55194706f75a50c1359f20,459.84744422942
d8d0b37b552dbfb590ffe86600f0b8ea379039ba,457.114403085564
6aba74ebcbbdb7b9f2a4483adeb769de06403004,463.180769319763
d3380c010e39f08a398b07639fe9f091f9d6ebad,465.561147289461
3245e67245c8ca0c162e45db30153c4a3870b113,501.034522828245
37b44770511dcfd53cb5b84729e675c0052bec0e,501.415809813177
ffc2ce905f7ad8cbc5dff0427059c5d6aceaaee9,442.168259628442
a25f9c0b7ddaa3b3a4de122dac978fc6744f62dc,397.935827143936
215e9bbaeb0836ca4aa28d9d05f9bdbb2ce7943a,493.519516974233
b64011aecd45ea9d1b33de793e4cda3fce49bd3f,388.060963675348
27efa149460fd0952df3acd2b9b552baf5fc5dda,485.229550552988
3f55d05a38abe559f4e9421ffe4af64cb0a31b3c,573.424193155897
c5501d10debc09cd5ddbf04f39e1cb01334a14b1,452.020702726214
3dfa7872aa3b128de6e8c5ff5d59b094bcf11834,462.410671458017
0654c8263516d72be6891a0ecca904f41c4d10b1,520.320999593588
69a4a6042373b49e3abeb16903d90be32f41ed26,426.431911133293
35e66128c079d902484cba327f1d99d9a50f8e70,393.892119025309
24507171dec4cee2f64c8819f2f0c33882138078,563.372327674746
425b9425691ab3a12a19eb8553e6a66340827e6f,645.413839068928
331cfb9e53861cd1304a66385b1f91bd844f9ae7,463.659684288048
7d20da9fad6951e92128cb96ed65c0274725564c,406.31482081433
35736d0db390f11f2655ecbdf2f4e0f95913c013,485.240082855539
b4e3a0b877e12f70ec2fd814a664e3830107615c,460.411951166488
cf61d7396561b36044ea119b74c7ea1cc1083895,395.747223527378
5a8c458e9e19e15a59f06d7a86abae6207652e1b,457.372194994974
aebb3b8c5a61f8e69b773f0a8b3ee65531e24f1f,508.063140074749
ab91fb38c1472e50f726f6564b128125105c423c,439.988044830069
fe6f686f595cce82b0e423d735d93376e1078970,487.07600966854
ca929d2fce6afa19a2a44d7324f59b5571504a56,374.057786329258
355146e8b44a5170d6be887d4a885381389a88c2,496.476784366926
b307abb62bc1660ab857080595abca38e67569a5,470.475030783369
00b5f0e8ee64e0b62488691eef2331727aa5a2ce,426.990680386314
daca5f01d4227d57dc02b533dac9aadee17d874a,422.797367642195
418d7059d5266d440e6e6d952d1091955e8e096a,669.518203107581
df9964be2c367b2bf7b25d49f5bf047f5a51e4d8,578.804657988097
7cfc0106adedbc2997d97ba062c2d73a315735e9,609.227991778281
0968f25447365f5338e2183ff45e60ac1cbc662b,466.501513703524
40a8e7f491eef8f056f80ff22b4ec822ab44b257,485.839334524266
6e62c79c0eacb68d25bfe268e57a5c1a0f5f6402,440.107933669747
de1775c30a3c0cb59489f59f4b79c11c5eff9e09,440.015327855902
3b4b91a764a8cdb63b28c49be5596cce6c591ba8,431.28752544933
3f7db50e487aac041dc7a93dadc63c2b64f35f35,425.470665733366
f6ac8e11a2f46730b6239c8fdac72c089b098a0c,435.667289798137
564ef83dedb5fc55f4d18dadc833a59be5b66b93,423.237167226606
6eb99d9fcf3725c82dd85000687fea5c87ba5603,532.661985395546
40b19d0d687b11c151e2e52a1c45cdc228367248,429.441751209638
306994c5a4709fc9524805e27a94b0af37b710d6,450.430084786137
05f29cbe52e4638f8522b4cf7156451be52f820f,524.635782756911
fd07d9a0ce6516e599c6aa77812d11b2e9a74d88,518.108320896013
70a2ee9298bd2f3c3285b6cc90acdec0a552af62,509.203718161207
8a2887db89c942c5db855014d17f83d72a42d1da,432.433301293982
50fefecf2b22217f20e38de53a9d373f2e6fb479,478.24537028759
806c930bc010bd0594fb1988bad5371989cbf48c,412.909408560446
cad6cd0d6f3da18f67700ed1cc192a204e47a9b3,471.881227136438
9341d194ee48dc4c7824ebfb75f75b3d46ec23ae,481.974895135526
68714d974b0744f451c5ebc8fd4d8098f6eec52f,441.255091140026
014ea6d95ae315c024af366feda8ad406bf24711,522.667283827749
2ace1dee1b009246306a32a49ef67dc885559d05,538.894640126536
47e8256128b8451f996f90e19fef736fc88f674d,602.654089650663
5bd64029979188029b354f74a3615c3e3ae51773,520.691011085716
614a6af307a7a6f7c34e7f84970a86b22158c831,449.496906321412
52e63792b8830a6145aa22af560859087b89ec3b,430.734963862895
89a327243b1ccbf4bd9c83966951c9c3b334539a,485.681015047605
b75727e7f8339da2534837df6a3b87cd893a3d64,426.537816492581
6c998fe9d20676974cfbba5238729817364b81ff,438.305580948287
3f3b28575c4adf02995f473f9fc96af185ea0ba3,389.852398862226
5a9807c656339abe3e250fa7a6da78a597db03c2,495.724296341618
fbfbea6fd499c91e414273325f39473a8660d3cb,482.038901324943
8f5c721a8efdf18ad7178a4c7543115f4fdfc4f2,415.942367735437
e39ee7214eb0de339889086bbcc3fb9c27635e88,401.408594269488
f2c02571ccffbc71ed989ca6e81ce0a866aca9e6,485.112088472702
6a48260a4426d3440055e722abdf3904f72dbe71,442.344979227082
6d4020e289006dd2b3882a9535f648cc7733654b,604.242959051299
6959680884f838fa666cef4dcaf6f38c68015a75,451.89309193843
f10048cb12482c95e2bff728bb8b092c6de58185,483.387635383833
c38df26822878ec8aec4e990a7dce9fbe3b31c15,485.338417674259
82918decf898ff34c3fb8f74dcc741d89f2e887a,434.939047316851
0950ced524718e7354726002cce923bfd5768972,460.777641479234
eb844fe5f340bd85246c14507ec44d11a5ad1b3a,494.062514487541
915381e62e7a246910a872eb342807407e71317a,554.441782496603
774ac976cedb112ac8fb15af96fda500a5f027c1,452.690570616004
339c2ad1c2f8bb87c25560267bcdbd010cff4960,408.713999146276
7aaf4058b49b53fab1e8d023936c86a532346dd5,473.441732013367
a181c0c7546bc7c4907131706417c491da1a52cd,568.216762933121
a3686e592fcfaebf248e5ca8da561a4d782628a4,580.792217604385
b0f54de8605b95594f5079f8e93b398af2f52672,564.292140840048
77573ac0beae4de1eecd7e4ee31cb7ac0e517a62,415.94818973196
fc1f02a34be2f3228d7db83a4b426303e4ac55d9,426.367515162436
5a74fe1978357687517961c52b82afca941dce50,602.746406367776
2610ff8773cfa165eefd2ca5a29bcb5542d8c72a,478.363638643223
186f0e871262e3c34f65f1e4e2ae5d56f6c88fa7,454.226730813956
03d53fc3a9770da7b0844e78e47a52e798c04ce8,495.779374915889
f41128cb1056d63399675c16c8286d7210150017,444.85711832183
d2f05e8ae57d1364d32809b7d713e04fa63de853,424.334809398528
b96efbc24ac4066ae3936c2ddafe78ed418871e9,405.672937640531
abae954c927448239a5e6436078f418a979b0aad,516.576940810504
5b4829988c8d90c7c5245a0137eef128c18d8102,494.715409652974
756688c3fedf01c54dea31e8409a94b7a3c04694,511.343346526335
ace6be51908a3fe879847f98f5174cea72a01cdf,401.891412323592
e88db80e80a0b432135c243486ae3edf9d8b16db,483.187516337841
082c3d2ba280f6190e82793d850c788800c0e9ae,587.551168659097
8524fd62bdb022c65d047b3ac586b5c17e34953f,553.587761608729
3fe9446652f81c99b93ef1bf102f1022e5439fc8,472.059009052395
14ce0c624edc795fae639018735ade1be0211e59,453.876567118165
549788486cf78528c47ede31d8526421baf3295a,415.288142441729
9bed94403b260ef0410b3f7f5732d16d7e6d215f,578.638729385177
85fbd5d12e7a1c7fdba81bb79484c7ed02cbe52f,458.998163410766
6c517b7d64cde5d41ae87592cb14dd2fe3168465,470.820268196106
5d65fb52accaa2ca11b591301d82fdf6ffe7d6db,530.560049137797
a9249aa7951ddea050cc01b89a12ee5db95f38f1,487.572953972067
d1a429f4e4f169ecd88f052ea64c5ee6ca0349b1,396.891323298733
000d12a79ec47849650d1b3253771ceac2386a24,488.368362520544
50af85c0e1364b91cdcb1651a01a022ac37142e9,409.043921622471
c6725f9c8ca6ff205288b39bd9980c9116607361,385.381494954735
d42bc2942d9fa885151569ba45e2baf7ab81943c,436.251428485684
2eff9bef531ee4cfee4b05b324b0fa6dcef4e7af,439.322012737224
914f4ce9bd51ebabb9bb49c20bd9dc0eebced394,496.853728645862
b263fb8d3ef5b2d16b93e6b6e063eb46ef9fd21b,440.996833724165
5b1b4d4a9733a6cdf0110c7914355e64b2fae144,490.779387611718
22b66aad9fce2e642b0daf373bab9329d8433e00,500.257840794171
6d6bb144e6928e23299cb0eb7a74b64ec1db53c4,468.288114206347
1a430bd149b0943e380c2a9ccfa95e0bc741df3d,493.000014996476
03e6acb3a98cc51d6e56058043e291621582d9ab,442.598135369742
b76cf03d2dcc5fc1a43daa9a27ebb2ebce26a9d0,474.572954767085
015967617bb96a4bc84e4260886c823440005e70,489.676938665877
647ebe14005592face7077d248e95dc47d912b2a,423.103601823719
42d8dd907f98ffa9885c35b3bc70a1f3fba5dd2a,597.093095604354
ebcbc09552a7ba9a6e016861a635873387062ee9,488.923324362091
27e16393da6359424708a050f66c875419a1fb31,418.588638793477
ee802970bc71823875a11b790d98a34c6601e35f,464.213292865878
e57ec4bf52b9347ed3be6dad59ffd8f99d58072a,445.157408351729
e5a719da84b172bade27c1f61389cc74460cc4da,505.729174000668
10208b09bb9aac5776f0092d08807b4a93150d0d,424.731387400864
4fe9b8abaf99cc5485fd9a196235166fbac553b6,441.165731925564
7d12a3dcba309255f5e841bd9ed885f2195466bb,466.396733867138
1d99cb01ecdaad2f21bb9538a57ac91823744125,544.213265987669
dfc8df62be48b4b815e6fd18a3d9823259c35858,430.931456778176
9f9a7c80e345d490250c4849330b45383a86f144,567.769527534356
830a84bcfe5c2926f032e0cf1fe35e5578136c12,480.412801786931
01a08f233725c5ded68d4802becc4d774d532994,593.669508410205
62c9f4cb338279f3e3dc6ac37bdee82ce0505750,437.071287367025
